ptr_id,year,member,class,source_url
8219320,2022,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219320.pdf
8219362,2023,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219362.pdf
8219422,2023,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219422.pdf
8219447,2023,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219447.pdf
8219525,2023,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219525.pdf
8219748,2023,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219748.pdf
8219922,2023,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219922.pdf
8219972,2023,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219972.pdf
8220023,2023,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8220023.pdf
8220051,2023,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8220051.pdf
8220155,2024,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220155.pdf
8220176,2024,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220176.pdf
8220203,2024,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220203.pdf
8220529,2024,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220529.pdf
8220567,2024,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220567.pdf
8220628,2024,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220628.pdf
8220672,2024,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220672.pdf
8220695,2024,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220695.pdf
8220717,2024,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220717.pdf
8220755,2025,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220755.pdf
8220782,2025,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220782.pdf
8220958,2025,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220958.pdf
9115546,2025,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/9115546.pdf
9115623,2025,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/9115623.pdf
8221223,2025,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221223.pdf
8221310,2025,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221310.pdf
8221332,2026,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/8221332.pdf
9115711,2026,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9115711.pdf
9115762,2026,Harold Dallas Rogers (KY05),,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/9115762.pdf
