ptr_id,year,member,class,source_url
0001104659-26-071337,2026,GENCO SHIPPING & TRADING LTD (SC 13D/A),,https://www.sec.gov/Archives/edgar/data/1326200/000110465926071337/0001104659-26-071337-index.htm
0001104659-26-070577,2026,GENCO SHIPPING & TRADING LTD (SC 13D/A),,https://www.sec.gov/Archives/edgar/data/1326200/000110465926070577/0001104659-26-070577-index.htm
0001104659-26-069466,2026,GENCO SHIPPING & TRADING LTD (SC 13D/A),,https://www.sec.gov/Archives/edgar/data/1326200/000110465926069466/0001104659-26-069466-index.htm
0001104659-26-068463,2026,GENCO SHIPPING & TRADING LTD (SC 13D/A),,https://www.sec.gov/Archives/edgar/data/1326200/000110465926068463/0001104659-26-068463-index.htm
0001104659-26-067657,2026,GENCO SHIPPING & TRADING LTD (SC 13D/A),,https://www.sec.gov/Archives/edgar/data/1326200/000110465926067657/0001104659-26-067657-index.htm
0001104659-26-066737,2026,GENCO SHIPPING & TRADING LTD (SC 13D/A),,https://www.sec.gov/Archives/edgar/data/1326200/000110465926066737/0001104659-26-066737-index.htm
0001104659-26-063960,2026,GENCO SHIPPING & TRADING LTD (SC 13D/A),,https://www.sec.gov/Archives/edgar/data/1326200/000110465926063960/0001104659-26-063960-index.htm
0001104659-26-063246,2026,GENCO SHIPPING & TRADING LTD (SC 13D/A),,https://www.sec.gov/Archives/edgar/data/1326200/000110465926063246/0001104659-26-063246-index.htm
0001104659-26-059376,2026,GENCO SHIPPING & TRADING LTD (SC 13D/A),,https://www.sec.gov/Archives/edgar/data/1326200/000110465926059376/0001104659-26-059376-index.htm
