ptr_id,year,member,class,source_url
2015-33258,2016,Prohibition Against Certain Flights in Specified Areas of th (Rule),,https://www.federalregister.gov/documents/2016/01/07/2015-33258/prohibition-against-certain-flights-in-specified-areas-of-the-sanaa-oysc-flight-information-region
2016-00044,2016,Establishing the Form and Manner With Which Security-Based S (Proposed Rule),,https://www.federalregister.gov/documents/2016/01/07/2016-00044/establishing-the-form-and-manner-with-which-security-based-swap-data-repositories-must-make
2016-00079,2016,Potassium Permanganate From the People's Republic of China:  (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00079/potassium-permanganate-from-the-peoples-republic-of-china-final-results-of-expedited-fourth-sunset
2016-00026,2016,New England Fishery Management Council; Public Meeting (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00026/new-england-fishery-management-council-public-meeting
2016-00031,2016,Takes of Marine Mammals Incidental to Specified Activities;  (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00031/takes-of-marine-mammals-incidental-to-specified-activities-taking-marine-mammals-incidental-to
2016-00018,2016,Interagency Working Group on the Harmful Algal Bloom and Hyp (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00018/interagency-working-group-on-the-harmful-algal-bloom-and-hypoxia-research-and-control-amendments-act
2016-00058,2016,Agency Information Collection Activities Under OMB Review (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00058/agency-information-collection-activities-under-omb-review
2016-00042,2016,Public Meetings and Public Hearings Related to the Draft Env (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00042/public-meetings-and-public-hearings-related-to-the-draft-environmental-impact-statement-for-the
2016-00082,2016,Agency Information Collection Activities: Application for Tr (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00082/agency-information-collection-activities-application-for-travel-document-form-i-131-revision-of-a
2016-00067,2016,Notice of Inventory Completion: U.S. Department of the Inter (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00067/notice-of-inventory-completion-us-department-of-the-interior-bureau-of-indian-affairs-washington-dc
2016-00057,2016,Notice of Inventory Completion: Peabody Museum of Natural Hi (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00057/notice-of-inventory-completion-peabody-museum-of-natural-history-yale-university-new-haven-ct
2016-00056,2016,Notice of Inventory Completion: Department of Anthropology a (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00056/notice-of-inventory-completion-department-of-anthropology-at-indiana-university-bloomington-in
2016-00030,2016,Notice of Permit Applications Received Under the Antarctic C (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00030/notice-of-permit-applications-received-under-the-antarctic-conservation-act-of-1978
2016-00049,2016,New Postal Product (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00049/new-postal-product
2015-33310,2016,Self-Regulatory Organizations; The Depository Trust Company; (Notice),,https://www.federalregister.gov/documents/2016/01/07/2015-33310/self-regulatory-organizations-the-depository-trust-company-notice-of-filing-and-immediate
2015-33215,2016,Submission for OMB Review; Comment Request (Notice),,https://www.federalregister.gov/documents/2016/01/07/2015-33215/submission-for-omb-review-comment-request
2015-33305,2016,Self-Regulatory Organizations; Boston Stock Exchange Clearin (Notice),,https://www.federalregister.gov/documents/2016/01/07/2015-33305/self-regulatory-organizations-boston-stock-exchange-clearing-corporation-notice-of-filing-of
2016-00047,2016,Community Development Financial Institutions Fund (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00047/community-development-financial-institutions-fund
2016-00064,2016,Notice of Availability of a Draft Environmental Impact State (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00064/notice-of-availability-of-a-draft-environmental-impact-statement-for-the-reconfiguration-of-va-black
2016-00024,2016,Notice of Intent To Grant Exclusive Patent License to Schafe (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00024/notice-of-intent-to-grant-exclusive-patent-license-to-schafer-aerospace-albuquerque-nm
2016-00084,2016,Application for New Awards; High School Equivalency Program (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00084/application-for-new-awards-high-school-equivalency-program
2016-00077,2016,Notice of Availability of Draft Guidelines for Human Exposur (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00077/notice-of-availability-of-draft-guidelines-for-human-exposure-assessment
2016-00200,2016,Farm Credit Administration Board; Sunshine Act; Regular Meet (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00200/farm-credit-administration-board-sunshine-act-regular-meeting
2016-00028,2016,"ArcLight Energy Partners Fund VI, L.P.; Analysis To Aid Publ (Notice)",,https://www.federalregister.gov/documents/2016/01/07/2016-00028/arclight-energy-partners-fund-vi-lp-analysis-to-aid-public-comment
2016-00033,2016,Agency Information Collection Activities; Proposed Collectio (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00033/agency-information-collection-activities-proposed-collection-comment-request
2016-00054,2016,Proposed Information Collection Activity; Comment Request (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00054/proposed-information-collection-activity-comment-request
2016-00065,2016,Streamlining Regulations for Good Manufacturing Practices fo (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00065/streamlining-regulations-for-good-manufacturing-practices-for-hearing-aids-public-workshop-request
2016-00066,2016,Regulatory Requirements for Hearing Aid Devices and Personal (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00066/regulatory-requirements-for-hearing-aid-devices-and-personal-sound-amplification-products-draft
2015-33244,2016,Notice of Issuance of Final Determination Concerning Certain (Notice),,https://www.federalregister.gov/documents/2016/01/07/2015-33244/notice-of-issuance-of-final-determination-concerning-certain-intermodal-containers
2016-00041,2016,Meeting: Homeland Security Advisory Council (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00041/meeting-homeland-security-advisory-council
2016-00016,2016,Notice of Realty Action: Competitive Sale of 39 Parcels of P (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00016/notice-of-realty-action-competitive-sale-of-39-parcels-of-public-land-in-clark-county-nv
2016-00002,2016,"Notice of Public Meeting, North Slope Science Initiative-Sci (Notice)",,https://www.federalregister.gov/documents/2016/01/07/2016-00002/notice-of-public-meeting-north-slope-science-initiative-science-technical-advisory-panel
2016-00052,2016,Notice of Inventory Completion: The American Museum of Natur (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00052/notice-of-inventory-completion-the-american-museum-of-natural-history-new-york-ny
2016-00072,2016,"Notice of Inventory Completion: Tennessee Valley Authority,  (Notice)",,https://www.federalregister.gov/documents/2016/01/07/2016-00072/notice-of-inventory-completion-tennessee-valley-authority-knoxville-tn
2016-00063,2016,Notice of Inventory Completion: Department of Anthropology a (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00063/notice-of-inventory-completion-department-of-anthropology-at-indiana-university-bloomington-in
2016-00076,2016,Notice of Inventory Completion: Thomas Burke Memorial Washin (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00076/notice-of-inventory-completion-thomas-burke-memorial-washington-state-museum-university-of
2016-00071,2016,"Notice of Inventory Completion: U.S. Department of Defense,  (Notice)",,https://www.federalregister.gov/documents/2016/01/07/2016-00071/notice-of-inventory-completion-us-department-of-defense-department-of-the-navy-washington-dc
2016-00069,2016,Notice of Inventory Completion: Shiloh Museum of Ozark Histo (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00069/notice-of-inventory-completion-shiloh-museum-of-ozark-history-springdale-ar
2016-00070,2016,Notice of Inventory Completion: History Colorado (Formerly C (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00070/notice-of-inventory-completion-history-colorado-formerly-colorado-historical-society-denver-co
2016-00074,2016,Notice of Inventory Completion: State Historical Society of  (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00074/notice-of-inventory-completion-state-historical-society-of-north-dakota-bismarck-nd
2016-00050,2016,New Postal Product (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00050/new-postal-product
2016-00010,2016,Privacy Act of 1974: Computer Matching Program (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00010/privacy-act-of-1974-computer-matching-program
2015-33042,2016,Notice of the Specialty Crop Committee's Stakeholder Listeni (Notice),,https://www.federalregister.gov/documents/2016/01/07/2015-33042/notice-of-the-specialty-crop-committees-stakeholder-listening-session
2016-00019,2016,Notice of Petitions by Firms for Determination of Eligibilit (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00019/notice-of-petitions-by-firms-for-determination-of-eligibility-to-apply-for-trade-adjustment
2016-00081,2016,Circular Welded Carbon Quality Steel Pipe From the People's  (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00081/circular-welded-carbon-quality-steel-pipe-from-the-peoples-republic-of-china-rescission-of
2016-00080,2016,Initiation of Antidumping and Countervailing Duty Administra (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00080/initiation-of-antidumping-and-countervailing-duty-administrative-reviews
2016-00020,2016,Submission for OMB Review; Comment Request; Invention Promot (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00020/submission-for-omb-review-comment-request-invention-promoterspromotion-firms-complaints
2016-00034,2016,36(b)(1) Arms Sales Notification (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00034/36b1-arms-sales-notification
2016-00083,2016,Application for New Awards; College Assistance Migrant Progr (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00083/application-for-new-awards-college-assistance-migrant-program
2015-33318,2016,Combined Notice of Filings (Notice),,https://www.federalregister.gov/documents/2016/01/07/2015-33318/combined-notice-of-filings
2016-00038,2016,Rangers Renal Holdings LP; Analysis To Aid Public Comment (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00038/rangers-renal-holdings-lp-analysis-to-aid-public-comment
2015-33296,2016,Announcement of the Award of a Single-Source Program Expansi (Notice),,https://www.federalregister.gov/documents/2016/01/07/2015-33296/announcement-of-the-award-of-a-single-source-program-expansion-supplement-grant-to-heartland-human
2016-00032,2016,Endangered Species; Marine Mammals; Receipt of Applications  (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00032/endangered-species-marine-mammals-receipt-of-applications-for-permit
2016-00015,2016,Notice of Proposed Withdrawal Extension and Notice of Public (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00015/notice-of-proposed-withdrawal-extension-and-notice-of-public-meeting-montana
2016-00055,2016,Notice of Inventory Completion: University of Hawaii at Hilo (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00055/notice-of-inventory-completion-university-of-hawaii-at-hilo-hilo-hi
2016-00061,2016,Notice of Inventory Completion: Peabody Museum of Natural Hi (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00061/notice-of-inventory-completion-peabody-museum-of-natural-history-yale-university-new-haven-ct
2016-00005,2016,A Centennial History of the United States International Trad (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00005/a-centennial-history-of-the-united-states-international-trade-commission
2016-00037,2016,Hearings of the Judicial Conference Advisory Committee on th (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00037/hearings-of-the-judicial-conference-advisory-committee-on-the-federal-rules-of-bankruptcy-procedure
2016-00051,2016,New Postal Product (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00051/new-postal-product
2016-00108,2016,Sunshine Act Meetings (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00108/sunshine-act-meetings
2015-33308,2016,Self-Regulatory Organizations; The NASDAQ Stock Market LLC;  (Notice),,https://www.federalregister.gov/documents/2016/01/07/2015-33308/self-regulatory-organizations-the-nasdaq-stock-market-llc-notice-of-filing-of-proposed-rule-change
2015-33309,2016,Self-Regulatory Organizations; NASDAQ OMX PHLX LLC; Notice o (Notice),,https://www.federalregister.gov/documents/2016/01/07/2015-33309/self-regulatory-organizations-nasdaq-omx-phlx-llc-notice-of-filing-of-proposed-rule-change-as
2016-00043,2016,30-Day Notice of Proposed Information Collection: Electronic (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00043/30-day-notice-of-proposed-information-collection-electronic-application-for-immigration-visa-and
2016-00048,2016,Preparation of an Environmental Impact Statement on NJ Trans (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00048/preparation-of-an-environmental-impact-statement-on-nj-transitgrid-traction-power-system-in-hudson
2016-00035,2016,Limitation on Claims Against a Proposed Public Transportatio (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00035/limitation-on-claims-against-a-proposed-public-transportation-project
2016-00046,2016,Connex Railroad LLC-Lease and Operation Exemption-Line of Bu (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00046/connex-railroad-llc-lease-and-operation-exemption-line-of-buzzi-unicem-usa-in-college-park-ga
2016-00006,2016,Norfolk Southern Railway Company-Discontinuance of Service E (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00006/norfolk-southern-railway-company-discontinuance-of-service-exemption-in-the-city-of-st-louis-mo
2016-00198,2016,Promoting Smart Gun Technology (Presidential Document),,https://www.federalregister.gov/documents/2016/01/07/2016-00198/promoting-smart-gun-technology
2015-33257,2016,Prohibition Against Certain Flights in the Territory and Air (Rule),,https://www.federalregister.gov/documents/2016/01/07/2015-33257/prohibition-against-certain-flights-in-the-territory-and-airspace-of-somalia
2016-00078,2016,Welded ASTM A-312 Stainless Steel Pipe From the Republic of  (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00078/welded-astm-a-312-stainless-steel-pipe-from-the-republic-of-korea-preliminary-results-of-antidumping
2016-00023,2016,Intent To Prepare an Integrated Draft Feasibility Report and (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00023/intent-to-prepare-an-integrated-draft-feasibility-report-and-environmental-impact-statement-for
2016-00008,2016,Agency Information Collection Activities; Comment Request; P (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00008/agency-information-collection-activities-comment-request-private-school-universe-survey-pss-june
2016-00053,2016,Notice of Inventory Completion for Native American Human Rem (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00053/notice-of-inventory-completion-for-native-american-human-remains-and-associated-funerary-objects
2016-00073,2016,Notice of Inventory Completion: University of Oregon Museum  (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00073/notice-of-inventory-completion-university-of-oregon-museum-of-natural-and-cultural-history-eugene-or
2016-00062,2016,Notice of Inventory Completion: U.S. Department of Agricultu (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00062/notice-of-inventory-completion-us-department-of-agriculture-united-states-forest-service-white-river
2016-00029,2016,Notice of Permits Issued Under the Antarctic Conservation Ac (Notice),,https://www.federalregister.gov/documents/2016/01/07/2016-00029/notice-of-permits-issued-under-the-antarctic-conservation-act-of-1978
2015-33313,2016,Self-Regulatory Organizations; New York Stock Exchange LLC;  (Notice),,https://www.federalregister.gov/documents/2016/01/07/2015-33313/self-regulatory-organizations-new-york-stock-exchange-llc-notice-of-filing-of-amendment-nos-1-and-2
2015-33306,2016,Self-Regulatory Organizations; Stock Clearing Corporation of (Notice),,https://www.federalregister.gov/documents/2016/01/07/2015-33306/self-regulatory-organizations-stock-clearing-corporation-of-philadelphia-notice-of-filing-of
2015-33307,2016,"Self-Regulatory Organizations; NASDAQ OMX BX, Inc.; Notice o (Notice)",,https://www.federalregister.gov/documents/2016/01/07/2015-33307/self-regulatory-organizations-nasdaq-omx-bx-inc-notice-of-filing-of-proposed-rule-change-as-modified
2015-33311,2016,Self-Regulatory Organizations; Financial Industry Regulatory (Notice),,https://www.federalregister.gov/documents/2016/01/07/2015-33311/self-regulatory-organizations-financial-industry-regulatory-authority-inc-notice-of-filing-and
2015-33216,2016,Submission for OMB Review; Comment Request (Notice),,https://www.federalregister.gov/documents/2016/01/07/2015-33216/submission-for-omb-review-comment-request
2015-33312,2016,Self-Regulatory Organizations; Financial Industry Regulatory (Notice),,https://www.federalregister.gov/documents/2016/01/07/2015-33312/self-regulatory-organizations-financial-industry-regulatory-authority-inc-notice-of-filing-of-a
2015-33299,2016,Notice of Meeting of the International Telecommunication Adv (Notice),,https://www.federalregister.gov/documents/2016/01/07/2015-33299/notice-of-meeting-of-the-international-telecommunication-advisory-committee-and-preparations-for
2015-33280,2016,List of Approved Spent Fuel Storage Casks: Holtec Internatio (Rule),,https://www.federalregister.gov/documents/2016/01/06/2015-33280/list-of-approved-spent-fuel-storage-casks-holtec-international-hi-storm-100-cask-system-amendment-no
2015-33264,2016,Medical Devices; Obstetrical and Gynecological Devices; Clas (Rule),,https://www.federalregister.gov/documents/2016/01/06/2015-33264/medical-devices-obstetrical-and-gynecological-devices-classification-of-the-intravaginal-culture
2015-33181,2016,Health Insurance Portability and Accountability Act (HIPAA)  (Rule),,https://www.federalregister.gov/documents/2016/01/06/2015-33181/health-insurance-portability-and-accountability-act-hipaa-privacy-rule-and-the-national-instant
2015-33241,2016,Updating Competitive Bidding Rules (Rule),,https://www.federalregister.gov/documents/2016/01/06/2015-33241/updating-competitive-bidding-rules
2015-33071,2016,Energy Conservation Program: Energy Conservation Standards f (Rule),,https://www.federalregister.gov/documents/2016/01/06/2015-33071/energy-conservation-program-energy-conservation-standards-for-ceiling-fan-light-kits
2015-33287,2016,"Determining Which Structures, Systems, Components and Functi (Proposed Rule)",,https://www.federalregister.gov/documents/2016/01/06/2015-33287/determining-which-structures-systems-components-and-functions-are-important-to-safety
2015-33279,2016,List of Approved Spent Fuel Storage Casks: Holtec Internatio (Proposed Rule),,https://www.federalregister.gov/documents/2016/01/06/2015-33279/list-of-approved-spent-fuel-storage-casks-holtec-international-hi-storm-100-cask-system-amendment-no
2015-32473,2016,Endangered and Threatened Wildlife and Plants; 12-Month Find (Proposed Rule),,https://www.federalregister.gov/documents/2016/01/06/2015-32473/endangered-and-threatened-wildlife-and-plants-12-month-finding-on-a-petition-to-list-the-alexander
2015-33275,2016,National Advisory Committee for Implementation of the Nation (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33275/national-advisory-committee-for-implementation-of-the-national-forest-system-land-management
2015-33182,2016,Endangered Species; File No. 19716 (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33182/endangered-species-file-no-19716
2015-33183,2016,Marine Mammals; File No. 18824 (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33183/marine-mammals-file-no-18824
2015-33243,2016,"Board of Regents, Uniformed Services University of the Healt (Notice)",,https://www.federalregister.gov/documents/2016/01/06/2015-33243/board-of-regents-uniformed-services-university-of-the-health-sciences-notice-of-federal-advisory
2015-33317,2016,Notice of Filing of Self-Certification of Coal Capability Un (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33317/notice-of-filing-of-self-certification-of-coal-capability-under-the-powerplant-and-industrial-fuel
2015-33237,2016,Energy Resources USA Inc.; Notice of Preliminary Permit Appl (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33237/energy-resources-usa-inc-notice-of-preliminary-permit-application-accepted-for-filing-and-soliciting
2015-33235,2016,RE Barren Ridge 1 LLC; Supplemental Notice That Initial Mark (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33235/re-barren-ridge-1-llc-supplemental-notice-that-initial-market-based-rate-filing-includes-request-for
2015-33231,2016,"GDF SUEZ Energy Resources NA, Inc.; Supplemental Notice That (Notice)",,https://www.federalregister.gov/documents/2016/01/06/2015-33231/gdf-suez-energy-resources-na-inc-supplemental-notice-that-initial-market-based-rate-filing-includes
2015-33225,2016,Combined Notice of Filings #3 (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33225/combined-notice-of-filings-3
2015-33233,2016,"Blythe Solar II, LLC; Supplemental Notice That Initial Marke (Notice)",,https://www.federalregister.gov/documents/2016/01/06/2015-33233/blythe-solar-ii-llc-supplemental-notice-that-initial-market-based-rate-filing-includes-request-for
2015-33230,2016,"ENGIE Retail, LLC; Supplemental Notice That Initial Market-B (Notice)",,https://www.federalregister.gov/documents/2016/01/06/2015-33230/engie-retail-llc-supplemental-notice-that-initial-market-based-rate-filing-includes-request-for
2015-33229,2016,"ENGIE Portfolio Management, LLC; Supplemental Notice That In (Notice)",,https://www.federalregister.gov/documents/2016/01/06/2015-33229/engie-portfolio-management-llc-supplemental-notice-that-initial-market-based-rate-filing-includes
2015-33228,2016,Supplemental Notice of Technical Conference (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33228/supplemental-notice-of-technical-conference
2015-33227,2016,"Startrans IO, LLC; Notice of Institution of Section 206 Proc (Notice)",,https://www.federalregister.gov/documents/2016/01/06/2015-33227/startrans-io-llc-notice-of-institution-of-section-206-proceeding-and-refund-effective-date
2015-33226,2016,National Fuel Gas Supply Corporation; Notice of Request Unde (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33226/national-fuel-gas-supply-corporation-notice-of-request-under-blanket-authorization
2015-33234,2016,AltaGas Pomona Energy Inc.; Supplemental Notice That Initial (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33234/altagas-pomona-energy-inc-supplemental-notice-that-initial-market-based-rate-filing-includes-request
2015-33223,2016,Combined Notice of Filings #1 (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33223/combined-notice-of-filings-1
2015-33298,2016,Registration Review; Draft Human Health and Ecological Risk  (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33298/registration-review-draft-human-health-and-ecological-risk-assessments-notice-of-availability
2015-33300,2016,Registration Review Interim Decisions; Notice of Availabilit (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33300/registration-review-interim-decisions-notice-of-availability
2015-33295,2016,Proposed Information Collection Request; Comment Request; Ti (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33295/proposed-information-collection-request-comment-request-title-i-of-the-marine-protection-research
2015-33240,2016,Information Collection Being Reviewed by the Federal Communi (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33240/information-collection-being-reviewed-by-the-federal-communications-commission-under-delegated
2015-33263,2016,Vaccines and Related Biological Products Advisory Committee; (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33263/vaccines-and-related-biological-products-advisory-committee-notice-of-meeting
2015-33256,2016,National Institute of Neurological Disorders and Stroke; Not (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33256/national-institute-of-neurological-disorders-and-stroke-notice-of-closed-meetings
2015-33253,2016,National Institute of Mental Health; Notice of Closed Meetin (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33253/national-institute-of-mental-health-notice-of-closed-meeting
2015-33222,2016,Current List of HHS-Certified Laboratories and Instrumented  (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33222/current-list-of-hhs-certified-laboratories-and-instrumented-initial-testing-facilities-which-meet
2015-33245,2016,Notice of Issuance of Final Determination Concerning Certain (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33245/notice-of-issuance-of-final-determination-concerning-certain-multifunction-printer-products
2015-33246,2016,Notice of Revocation of Customs Brokers' Licenses (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33246/notice-of-revocation-of-customs-brokers-licenses
2015-33185,2016,60-Day Notice of Proposed Information Collection: Public Hou (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33185/60-day-notice-of-proposed-information-collection-public-housing-operating-fund-program-operating
2015-33247,2016,Notice of Intent To Prepare an Environmental Impact Statemen (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33247/notice-of-intent-to-prepare-an-environmental-impact-statement-for-the-prairie-band-potawatomi
2015-33270,2016,Notice of Public Meeting; Western Montana Resource Advisory  (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33270/notice-of-public-meeting-western-montana-resource-advisory-council
2015-33267,2016,Notice Pursuant to the National Cooperative Research and Pro (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33267/notice-pursuant-to-the-national-cooperative-research-and-production-act-of-1993-cooperative-research
2015-33266,2016,Notice Pursuant to the National Cooperative Research and Pro (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33266/notice-pursuant-to-the-national-cooperative-research-and-production-act-of-1993-national-chemical
2015-33268,2016,Notice Pursuant to the National Cooperative Research and Pro (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33268/notice-pursuant-to-the-national-cooperative-research-and-production-act-of-1993-astm-international
2015-33194,2016,Notice of Lodging of Proposed Consent Decree Under the Compr (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33194/notice-of-lodging-of-proposed-consent-decree-under-the-comprehensive-environmental-response
2016-00027,2016,Sunshine Act Meeting; National Science Board (Notice),,https://www.federalregister.gov/documents/2016/01/06/2016-00027/sunshine-act-meeting-national-science-board
2015-33284,2016,Request To Amend License To Export Radioactive Waste (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33284/request-to-amend-license-to-export-radioactive-waste
2015-33192,2016,FY 2015 Annual Compliance Report (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33192/fy-2015-annual-compliance-report
2015-33214,2016,Submission for OMB Review; Comment Request (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33214/submission-for-omb-review-comment-request
2015-33217,2016,Self-Regulatory Organizations; New York Stock Exchange LLC;  (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33217/self-regulatory-organizations-new-york-stock-exchange-llc-notice-of-filing-and-immediate
2015-33210,2016,Proposed Collection; Comment Request (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33210/proposed-collection-comment-request
2015-33219,2016,Self-Regulatory Organizations; NASDAQ OMX PHLX LLC; Notice o (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33219/self-regulatory-organizations-nasdaq-omx-phlx-llc-notice-of-filing-and-immediate-effectiveness-of
2015-33213,2016,Submission for OMB Review; Comment Request (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33213/submission-for-omb-review-comment-request
2015-33209,2016,"Self-Regulatory Organizations; NASDAQ OMX BX, Inc.; Notice o (Notice)",,https://www.federalregister.gov/documents/2016/01/06/2015-33209/self-regulatory-organizations-nasdaq-omx-bx-inc-notice-of-filing-and-immediate-effectiveness-of
2015-33193,2016,Public Hearing (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33193/public-hearing
2015-33259,2016,Petition for Exemption; Summary of Petition Received; Daedal (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33259/petition-for-exemption-summary-of-petition-received-daedalus-drone-services-llc
2015-33315,2016,Funding Availability for Small Shipyard Grant Program; Appli (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33315/funding-availability-for-small-shipyard-grant-program-application-deadline
2015-33276,2016,Proposed Collection; Comment Request for Notice 2009-52 (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33276/proposed-collection-comment-request-for-notice-2009-52
2016-00114,2016,"National Mentoring Month, 2016 (Presidential Document)",,https://www.federalregister.gov/documents/2016/01/06/2016-00114/national-mentoring-month-2016
2016-00136,2016,"National Stalking Awareness Month, 2016 (Presidential Document)",,https://www.federalregister.gov/documents/2016/01/06/2016-00136/national-stalking-awareness-month-2016
2015-33302,2016,Notice of the General Services Administration's Labor-Manage (Notice),,https://www.federalregister.gov/documents/2016/01/06/2015-33302/notice-of-the-general-services-administrations-labor-management-relations-council-meeting
2015-33292,2016,Approval and Promulgation of State Plans for Designated Faci (Rule),,https://www.federalregister.gov/documents/2016/01/06/2015-33292/approval-and-promulgation-of-state-plans-for-designated-facilities-and-pollutants-nebraska-sewage
2015-32320,2016,Margin Requirements for Uncleared Swaps for Swap Dealers and (Rule),,https://www.federalregister.gov/documents/2016/01/06/2015-32320/margin-requirements-for-uncleared-swaps-for-swap-dealers-and-major-swap-participants
2015-33291,2016,Approval and Promulgation of State Plans for Designated Faci (Proposed Rule),,https://www.federalregister.gov/documents/2016/01/06/2015-33291/approval-and-promulgation-of-state-plans-for-designated-facilities-and-pollutants-nebraska-sewage
