ptr_id,year,member,class,source_url
0001213900-26-065154,2026,Arogo Capital Acquisition Corp. (DEFR14A),,https://www.sec.gov/Archives/edgar/data/1881741/000121390026065154/0001213900-26-065154-index.htm
0001493152-26-022026,2026,"Aspire Biopharma Holdings, Inc. (DEF 14A)",,https://www.sec.gov/Archives/edgar/data/1847345/000149315226022026/0001493152-26-022026-index.htm
