ptr_id,year,member,class,source_url
0000950129-01-501152,2001,ENRON CORP/OR/ (S-3),,https://www.sec.gov/Archives/edgar/data/1024401/000095012901501152/0000950129-01-501152-index.htm
0000950130-01-502437,2001,BNY CAPITAL V (S-3/A),,https://www.sec.gov/Archives/edgar/data/1026757/000095013001502437/0000950130-01-502437-index.htm
0000950130-01-502232,2001,BNY CAPITAL V (S-3),,https://www.sec.gov/Archives/edgar/data/1026757/000095013001502232/0000950130-01-502232-index.htm
0000912057-01-518730,2001,EPIQ SYSTEMS INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1027207/000091205701518730/0000912057-01-518730-index.htm
0001125282-01-500811,2001,GREENPOINT MORTGAGE SECURITIES INC/ (S-3),,https://www.sec.gov/Archives/edgar/data/1027281/000112528201500811/0001125282-01-500811-index.htm
0001021408-01-501865,2001,AMERIPATH INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1027532/000102140801501865/0001021408-01-501865-index.htm
0000912057-01-518841,2001,EPIX MEDICAL INC (S-3),,https://www.sec.gov/Archives/edgar/data/1027702/000091205701518841/0000912057-01-518841-index.htm
0000912057-01-519726,2001,WORLDGATE COMMUNICATIONS INC (S-3),,https://www.sec.gov/Archives/edgar/data/1030058/000091205701519726/0000912057-01-519726-index.htm
0001012870-01-501286,2001,UTSTARCOM INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1030471/000101287001501286/0001012870-01-501286-index.htm
0001012870-01-501349,2001,UTSTARCOM INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1030471/000101287001501349/0001012870-01-501349-index.htm
0001012870-01-501268,2001,UTSTARCOM INC (S-3),,https://www.sec.gov/Archives/edgar/data/1030471/000101287001501268/0001012870-01-501268-index.htm
0000912057-01-518434,2001,MAXIMUS INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1032220/000091205701518434/0000912057-01-518434-index.htm
0000950162-01-500214,2001,FIRST INDUSTRIAL LP (S-3/A),,https://www.sec.gov/Archives/edgar/data/1033128/000095016201500214/0000950162-01-500214-index.htm
0001035398-01-500015,2001,USURF AMERICA INC (S-1),,https://www.sec.gov/Archives/edgar/data/1035398/000103539801500015/0001035398-01-500015-index.htm
0000891618-01-501100,2001,SCM MICROSYSTEMS INC (S-3),,https://www.sec.gov/Archives/edgar/data/1036044/000089161801501100/0000891618-01-501100-index.htm
0000950144-01-503650,2001,800 TRAVEL SYSTEMS INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1039208/000095014401503650/0000950144-01-503650-index.htm
0000927016-01-501317,2001,V I TECHNOLOGIES INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1040017/000092701601501317/0000927016-01-501317-index.htm
0000891092-01-500245,2001,INTELLI CHECK INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1040896/000089109201500245/0000891092-01-500245-index.htm
0000891554-01-503072,2001,MEDIABAY INC (S-3),,https://www.sec.gov/Archives/edgar/data/1040973/000089155401503072/0000891554-01-503072-index.htm
0000916641-01-500559,2001,CIRCUIT CITY STORES INC (S-3),,https://www.sec.gov/Archives/edgar/data/104599/000091664101500559/0000916641-01-500559-index.htm
0001048477-01-500024,2001,BIOMARIN PHARMACEUTICAL INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1048477/000104847701500024/0001048477-01-500024-index.htm
0000950117-01-500575,2001,DOUBLECLICK INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1049480/000095011701500575/0000950117-01-500575-index.htm
0001021408-01-502889,2001,MICROSTRATEGY INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1050446/000102140801502889/0001021408-01-502889-index.htm
0000950109-01-501962,2001,MICROSTRATEGY INC (S-3),,https://www.sec.gov/Archives/edgar/data/1050446/000095010901501962/0000950109-01-501962-index.htm
0000950129-01-501151,2001,W-H ENERGY SERVICES INC (S-1),,https://www.sec.gov/Archives/edgar/data/1051034/000095012901501151/0000950129-01-501151-index.htm
0000906280-01-500209,2001,HORIZON OFFSHORE INC (S-3),,https://www.sec.gov/Archives/edgar/data/1051431/000090628001500209/0000906280-01-500209-index.htm
0000950130-01-502561,2001,CANANDAIGUA EUROPE LTD (S-3),,https://www.sec.gov/Archives/edgar/data/1051699/000095013001502561/0000950130-01-502561-index.htm
0000950137-01-502171,2001,GETTY REALTY CORP /MD/ (S-3/A),,https://www.sec.gov/Archives/edgar/data/1052752/000095013701502171/0000950137-01-502171-index.htm
0000912057-01-518685,2001,LEHMAN BROTHERS HOLDINGS CAPITAL TRUST III (S-3/A),,https://www.sec.gov/Archives/edgar/data/1053521/000091205701518685/0000912057-01-518685-index.htm
0000950149-01-500856,2001,WASTE CONNECTIONS INC/DE (S-3),,https://www.sec.gov/Archives/edgar/data/1057058/000095014901500856/0000950149-01-500856-index.htm
0000950129-01-501641,2001,UNIVERSAL COMPRESSION HOLDINGS INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1057234/000095012901501641/0000950129-01-501641-index.htm
0000950144-01-503829,2001,FIRST BANCORP /PR/ (S-3/A),,https://www.sec.gov/Archives/edgar/data/1057706/000095014401503829/0000950144-01-503829-index.htm
0000950134-01-503269,2001,SUMMIT ENVIRONMENTAL CORP INC (S-3),,https://www.sec.gov/Archives/edgar/data/1057807/000095013401503269/0000950134-01-503269-index.htm
0000950135-01-501837,2001,TWEETER HOME ENTERTAINMENT GROUP INC (S-3),,https://www.sec.gov/Archives/edgar/data/1060390/000095013501501837/0000950135-01-501837-index.htm
0000950148-01-501017,2001,GOTO COM INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1060439/000095014801501017/0000950148-01-501017-index.htm
0000891618-01-501364,2001,GOTO COM INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1060439/000089161801501364/0000891618-01-501364-index.htm
0000891618-01-501400,2001,GOTO COM INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1060439/000089161801501400/0000891618-01-501400-index.htm
0000891618-01-501408,2001,GOTO COM INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1060439/000089161801501408/0000891618-01-501408-index.htm
0000950148-01-500945,2001,GOTO COM INC (S-3),,https://www.sec.gov/Archives/edgar/data/1060439/000095014801500945/0000950148-01-500945-index.htm
0000950129-01-501632,2001,BURLINGTON RESOURCES CAPITAL I (S-3/A),,https://www.sec.gov/Archives/edgar/data/1061292/000095012901501632/0000950129-01-501632-index.htm
